i, score
346, 65.52660872388759
347, 65.57139183633875
348, 65.61396488459388
349, 65.84555892023643
350, 65.84555892023643
351, 65.84555892023643
352, 65.84555892023643
353, 65.84555892023643
354, 65.84555892023643
355, 65.96666545308084
356, 65.86875559048333
357, 65.90160532380914
358, 65.90160532380914
359, 65.90160532380914
360, 65.90160532380914
361, 65.90160532380914
362, 65.90160532380914
363, 65.90160532380914
364, 65.91897367587838
365, 65.9296625974699
366, 66.0335534531398
367, 66.04822078314587
368, 66.04990938272074
369, 66.04990938272074
370, 66.04990938272074
371, 66.04990938272074
372, 66.06541549562792
373, 66.06541549562792
374, 66.06541549562792
375, 66.06541549562792
376, 66.06541549562792
377, 66.18652202847233
378, 66.08861216587482
379, 66.08861216587482
380, 66.18254717413116
381, 66.18254717413116
382, 66.08861216587482
383, 66.53887975599915
384, 66.29631435537036
385, 66.2793397039679
386, 66.2793397039679
387, 66.29121928344
388, 66.2793397039679
389, 66.29128048915125
390, 66.29165426498173
391, 66.2793397039679
392, 66.2793397039679
393, 66.2793397039679
394, 66.2793397039679
395, 66.2793397039679
396, 66.27933970396792
397, 66.2793397039679
398, 66.28246089468489
399, 66.2793397039679
400, 66.2793397039679
401, 66.30089398729196
402, 66.28035212645621
403, 66.29279374428397
404, 66.2793397039679
405, 66.2793397039679
406, 66.2793397039679
407, 66.30252230656409
408, 66.28054550706007
409, 66.28155761846924
410, 66.28276342156138
411, 66.28276342156138
412, 66.28276342156138
413, 66.28276342156138
414, 66.28276342156138
415, 66.29178178129484
416, 66.29030366489953
417, 66.31406602609894
418, 66.30210466401005
419, 66.31406602609894
420, 66.44198002941839
421, 66.40708154166558
422, 66.32148826421887
423, 66.32148826421887
424, 66.32148826421887
425, 66.33080136288534
426, 66.47117658283159
427, 66.55977334676263
428, 66.5690864454291
429, 66.57374682389842
430, 66.57374682389842
431, 66.57543298184075
432, 66.57543298184075
433, 66.57543298184075
434, 66.57543298184075
435, 66.57543298184075
436, 66.57543298184075
437, 66.57543298184075
438, 66.57543298184075
439, 66.57543298184075
440, 66.68916456287162
441, 66.57543298184075
442, 66.57543298184075
443, 66.66196639540614
444, 66.66196639540614
445, 66.66196639540614
446, 66.66196639540614
447, 66.66196639540615
448, 66.66807144657477
449, 66.70737849788703
450, 66.70737849788703
451, 66.70737849788703
452, 66.71040366525014
453, 66.70737849788703
454, 66.70737849788703
455, 66.7305657778022
456, 66.70852839993894
457, 66.70852839993894
458, 66.70852839993894
459, 66.7317156798541
460, 66.70852839993894
461, 66.70852839993894
462, 66.70852839993894
463, 66.7214816564231
464, 66.71603904771773
465, 66.71531539954321
466, 66.71531539954321
467, 66.71531539954321
468, 66.71531539954321
469, 66.82179710843558
470, 66.7518178227402
471, 66.76461775844761
472, 66.7683900423454
473, 66.77072280961623
474, 66.77449509351402
475, 66.82941323562025
476, 66.90476901342883
477, 66.95968715553506
478, 66.95968715553506
479, 66.95968715553506
480, 66.96117004659237
481, 66.96131210776613
482, 66.96131210776613
483, 66.96131210776613
484, 66.96131210776613
485, 66.96131210776613
486, 66.96131210776613
487, 66.96512265950196
488, 66.97518161169585
489, 66.96512265950196
490, 66.96512265950196
491, 67.13920648123721
492, 67.13920648123721
493, 67.13920648123721
494, 66.96512265950196
495, 67.07151747950088
496, 67.16918731884273
497, 67.13591669701482
498, 67.12928301818728
499, 67.12928301818728
