i, score
361, 66.72278304153816
362, 66.7214387760486
363, 66.7214387760486
364, 66.7214387760486
365, 66.7214387760486
366, 66.74446700423694
367, 66.81464560096941
368, 66.80832869783308
369, 66.81360090574202
370, 66.81360090574202
371, 66.80992589456112
372, 66.81173057529155
373, 66.81555936254297
374, 66.81173057529155
375, 66.81173057529155
376, 66.81173057529155
377, 66.90303749383862
378, 66.83085391648719
379, 66.8176458663986
380, 66.81173057529155
381, 66.82374948753825
382, 66.81904236500758
383, 66.81173057529155
384, 66.81173057529155
385, 66.92087047770347
386, 66.92087047770347
387, 66.92087047770347
388, 66.92087047770347
389, 66.92087047770347
390, 66.92087047770347
391, 66.92087047770347
392, 66.92087047770347
393, 66.92087047770347
394, 66.92087047770347
395, 66.92087047770347
396, 66.92087047770347
397, 66.9318904185165
398, 66.94066888282481
399, 66.92087047770347
400, 66.92087047770347
401, 66.92087047770347
402, 66.92456454516702
403, 66.92456454516702
404, 66.9331850387173
405, 66.92456454516702
406, 66.92456454516702
407, 66.92456454516702
408, 66.93187633488306
409, 66.93187633488306
410, 66.92456454516702
411, 66.92456454516702
412, 66.9354981675531
413, 66.9354981675531
414, 66.96385303620787
415, 67.04905506672763
416, 67.06670938675563
417, 67.17584928916756
418, 67.17584928916756
419, 67.17584928916756
420, 67.21235171236452
421, 67.17869298421351
422, 67.17584928916756
423, 67.17584928916756
424, 67.17584928916756
425, 67.17584928916756
426, 67.17584928916756
427, 67.17584928916756
428, 67.19573274391429
429, 67.17584928916756
430, 67.17584928916756
431, 67.46780756362078
432, 67.44859593284245
433, 67.44859593284245
434, 67.44859593284245
435, 67.47771875734537
436, 67.44859593284245
437, 67.44859593284245
438, 67.46295081002064
439, 67.46295081002064
440, 67.46295081002064
441, 67.47563187580937
442, 67.47563187580937
443, 67.49260533049616
444, 67.47563187580937
445, 67.47563187580937
446, 67.47563187580937
447, 67.47563187580937
448, 67.47563187580937
449, 67.47725682804045
450, 67.47563187580938
451, 67.47563187580938
452, 67.48792030965218
453, 67.47563187580937
454, 67.48609764687805
455, 67.48609764687805
456, 67.4790723483892
457, 67.47563187580937
458, 67.47563187580937
459, 67.50463477577132
460, 67.47563187580937
461, 67.4955153305561
462, 67.47563187580937
463, 67.48978253828672
464, 67.51079333249761
465, 67.51079333249761
466, 67.51079333249761
467, 67.51079333249761
468, 67.51852681438766
469, 67.51079333249761
470, 67.51239052922564
471, 67.51239052922564
472, 67.51349012113852
473, 67.51434994629976
474, 67.51349012113852
475, 67.80261316588117
476, 67.69030354882581
477, 67.69030354882581
478, 67.69030354882581
479, 67.69333680897418
480, 67.69516030242595
481, 67.71374426421889
482, 67.71816126098149
483, 67.71816126098149
484, 67.71816126098149
485, 67.71816126098149
486, 67.7440266944782
487, 67.7440266944782
488, 67.72027227671724
489, 67.71816126098149
490, 67.71816126098149
491, 67.71816126098149
492, 67.71816126098149
493, 67.72959895015946
494, 67.72959895015946
495, 67.72959895015946
496, 67.72959895015946
497, 67.72959895015946
498, 67.72959895015946
499, 67.73772142737786
500, 67.73772142737786
501, 67.72959895015946
502, 67.72959895015946
503, 67.84975879338441
504, 67.72959895015946
505, 67.72959895015946
506, 67.72959895015946
507, 67.73122390239054
508, 67.72959895015946
509, 67.72959895015946
