i, score
110, 64.30218980616529
111, 64.34122904273889
112, 64.37682140562606
113, 64.37682140562606
114, 64.36888490470342
115, 64.4237424715081
116, 64.45299803232315
117, 64.47907723220047
118, 64.45299803232315
119, 64.47154538000161
120, 64.47154538000161
121, 64.57326321354175
122, 64.57326321354175
123, 64.59928547806697
124, 64.64071036702441
125, 64.60737925645097
126, 64.83580444964993
127, 64.83580444964993
128, 64.83580444964993
129, 64.99304732370943
130, 64.83724308052138
131, 64.95671834046995
132, 64.91605133028645
133, 65.04371469123798
134, 65.14086057707283
135, 65.14086057707283
136, 65.17612823127398
137, 65.15182864635058
138, 65.16988392026903
139, 65.26578083383524
140, 65.32030368763134
141, 65.54450584799791
142, 65.53406145471915
143, 65.53543248612716
144, 65.55069348266771
145, 65.55069348266771
146, 65.55069348266771
147, 65.55258669416199
148, 65.56336603056725
149, 65.56336603056725
150, 65.58755104117438
151, 65.59153169854952
152, 65.58990674631845
153, 65.59487012857174
154, 65.59805923788163
155, 65.8018552650085
156, 65.8018552650085
157, 65.8018552650085
158, 65.80659810897572
159, 65.81052257034445
160, 65.8427060268196
161, 65.85076839011822
162, 65.85076839011822
163, 65.85873713461913
164, 65.85076839011822
165, 65.85076839011823
166, 65.86813819245914
167, 65.86813819245914
168, 65.86731072900217
169, 65.85456188762048
170, 65.86430764293094
171, 65.8604880265691
172, 66.16210822518157
173, 66.15834466063991
174, 66.36059179955353
175, 66.40033087189313
176, 66.40285180535305
177, 66.43707246300498
178, 66.73522306865998
179, 66.73522306865998
180, 66.74304041173579
181, 66.88194662219287
182, 66.89159543251813
183, 66.88976396526868
184, 66.99241102948483
185, 66.99241102948484
186, 67.01121863775873
187, 67.08916623282617
188, 67.08916623282617
189, 67.15126164044086
190, 67.15126164044086
191, 67.15126164044086
192, 67.16413356397585
193, 67.16413356397585
194, 67.16413356397585
195, 67.17099648956311
196, 67.6035455934924
197, 67.6035455934924
198, 67.6035455934924
199, 67.6116393718764
200, 67.61456860397242
201, 67.61852497636072
202, 67.65174742769246
203, 67.62297509084031
204, 67.63377522651243
205, 67.65173619333238
206, 67.65173619333238
207, 67.66139785830315
208, 67.66403104118264
209, 67.67375220669574
210, 67.67680358911856
211, 67.67963546734542
212, 67.67561795033215
213, 67.68011187694505
214, 67.68011187694503
215, 67.67592479232351
216, 67.69490259904691
217, 67.68445295280347
218, 67.69262881039916
219, 67.6948500068632
220, 67.69547596328349
221, 67.70182193020591
222, 67.69254689390286
223, 67.70534682961026
224, 67.71836735669751
225, 67.70728351336427
226, 67.69664245781019
227, 67.69765154360883
228, 68.10027996837485
229, 68.11698398645049
230, 68.14018426903033
231, 68.14018426903033
232, 68.15648857865584
233, 68.23984838790818
234, 68.16191434552871
235, 68.14608584556332
236, 68.14608584556332
237, 68.16697972237013
238, 68.44297481057583
239, 68.23481098680283
240, 68.46811742629319
241, 68.55684256753268
242, 68.55684256753268
243, 68.56328768638471
244, 68.5752566517111
245, 68.64394735217904
246, 68.64883713902313
247, 68.64883713902314
248, 68.65004294211528
249, 68.65623573346213
250, 68.65623573346213
251, 68.68994724277074
252, 68.68994724277074
253, 68.68994724277074
254, 68.66945793813268
255, 68.66945793813268
256, 68.68698194825218
257, 68.66424286983856
258, 68.64883713902314
259, 68.64883713902314
260, 68.64883713902314
261, 68.66817433997828
262, 68.66817433997828
263, 68.68053557578932
264, 68.68053557578932
265, 68.6746576018178
266, 68.67256632966235
267, 68.67519951254185
268, 68.67519951254185
269, 68.6869836748424
270, 68.67519951254185
271, 68.67809388361812
272, 68.68622252302187
273, 68.69150382216736
274, 68.71097411554217
275, 68.71097411554217
276, 68.69862809888473
277, 68.68701081563452
278, 68.69745457208947
279, 68.68645264478182
280, 68.69454658588121
281, 68.69454658588121
282, 68.69454658588121
283, 68.70315666285745
284, 68.68645264478182
285, 68.69907409290393
286, 68.69611430975259
287, 68.70526025305573
288, 68.70299498366576
289, 68.71969900174139
290, 68.70676726756354
291, 68.71233183620343
292, 68.71233183620343
293, 68.72180259193966
294, 68.72180259193966
295, 68.72180259193966
296, 68.73216539177666
297, 68.72592260758798
298, 68.72592260758798
299, 68.72687754643032
300, 68.72180259193966
301, 68.74878187769573
302, 68.81778353499068
303, 68.72920118637865
304, 68.73046989727561
305, 68.73046989727561
306, 68.73146425691043
307, 68.73146425691043
308, 68.73146425691043
309, 68.7408011094481
310, 68.76529842314486
311, 68.73146425691043
312, 68.73254549025854
313, 68.73254549025854
314, 68.73254549025854
315, 68.8143300628888
316, 68.74186131097017
317, 68.7349011954026
318, 68.7349011954026
319, 68.73490119540261
320, 68.74370002666409
321, 68.75021286781028
322, 68.7437000266641
323, 68.74566327325113
324, 68.74370002666409
325, 68.74805782763723
326, 68.74936346881493
327, 68.76345671208209
328, 68.74370002666409
329, 68.76236613709332
330, 68.7437000266641
331, 68.74490582975623
332, 68.74469853166306
333, 68.74469853166306
334, 68.74469853166306
335, 68.74469853166306
336, 68.74469853166306
337, 68.75701309267689
338, 68.75385190050369
339, 68.76772071417719
340, 68.74929433083496
341, 68.7493062122137
342, 68.74469853166306
343, 68.75514276222641
344, 68.75514276222641
345, 68.75514276222641
346, 68.75514276222641
347, 68.75200920977578
348, 69.04927099740294
349, 68.74740152922514
350, 68.75888119753687
351, 68.85551548433774
352, 68.85551548433774
353, 68.85551548433774
354, 68.85551548433774
355, 68.8641827896737
356, 68.8641827896737
357, 68.86511707936621
358, 68.87853766685188
359, 68.86783004535157
360, 68.85551548433774
361, 68.8659597149011
362, 68.8659597149011
363, 68.8659597149011
364, 68.85891736179623
365, 68.86699515264948
366, 68.85551548433776
367, 68.8628917630925
368, 68.8814926956934
369, 68.85551548433776
370, 68.88934965057219
371, 68.85891736179623
372, 68.86313814442607
373, 68.85551548433776
374, 68.8641827896737
375, 68.86653542515079
376, 68.85551548433776
377, 68.88566126307872
378, 68.88566126307872
379, 68.85551548433776
380, 68.86908090561808
381, 68.85551548433776
382, 68.85673347549945
383, 68.88354538797552
384, 68.8673169150462
385, 68.8673169150462
386, 68.8641827896737
387, 68.86553998981881
388, 68.8655668265103
389, 68.87387475787885
390, 68.87419783234623
391, 68.87419783234623
392, 68.88071067349242
393, 68.87759970980471
394, 68.88693656234238
395, 68.88599926305469
396, 68.87419783234624
397, 68.87759970980473
398, 68.87419783234624
399, 68.89722001486038
400, 68.87992843847249
401, 68.88334420812
402, 68.87987678316675
403, 68.87987678316675
404, 68.87987678316675
405, 68.88632190201876
406, 68.88632190201876
407, 68.88632190201876
408, 68.87987678316676
409, 68.88498143287273
410, 68.88498143287273
411, 68.89167821387521
412, 68.88498143287273
413, 68.88854408850271
414, 68.8844844637174
415, 68.87987678316676
416, 68.89032101373012
417, 68.89032101373012
418, 68.88511609892662
419, 68.87987678316676
420, 68.87987678316676
421, 68.88498143287273
422, 68.88638962431294
423, 68.88854408850271
424, 68.88423458413989
425, 68.88423458413989
426, 68.88615162611417
427, 68.88854408850271
428, 68.8885729575827
429, 68.88921542630588
430, 68.92452392778944
431, 68.88461962713399
432, 68.89328693246993
433, 68.88635948589726
434, 68.88922730768462
435, 68.88641722504002
436, 68.88641722504002
437, 68.89686145560337
438, 68.88641722504002
439, 68.89686145560336
440, 68.89306381490094
441, 68.89306381490094
442, 68.89306381490094
443, 68.89306381490094
444, 68.89600051411065
445, 68.89644014917131
446, 68.89644014917131
447, 68.89644014917131
448, 68.90388006037325
449, 68.90079622125621
450, 68.90602489781482
451, 68.9010359483432
452, 68.89644014917131
453, 68.90510745450726
454, 68.89840339575834
455, 68.89840339575834
456, 68.90688437973465
457, 68.89644014917131
458, 68.90057802100033
459, 68.90167946493116
460, 68.90577700170898
461, 68.90646465465237
462, 68.8998420266298
463, 68.89644014917131
464, 68.92178419814775
465, 68.92178419814775
466, 68.93097517375406
467, 68.90646465465237
468, 68.89644014917131
469, 68.89644014917131
470, 68.89644014917131
471, 68.90188309323321
472, 68.95725983750107
473, 68.95725983750107
474, 68.95725983750107
475, 68.95725983750107
476, 68.95725983750107
477, 68.95725983750107
478, 68.96377267864725
479, 68.96066171495956
480, 68.9657408214774
481, 68.95725983750107
482, 68.95725983750107
483, 68.95725983750107
484, 68.96592714283702
485, 68.95752766299219
486, 68.95725983750107
487, 69.05813567088686
488, 69.05813567088686
489, 68.9592230840881
490, 68.95828570754074
491, 68.96137985314938
492, 68.95725983750107
493, 68.96592714283702
494, 68.95725983750107
495, 68.96092585633558
496, 68.96066171495956
497, 68.9677040680644
498, 69.11919876699237
499, 68.97710825217773
